id,rank,name,ticker,price,price_1h,price_24h,price_7d,price_30d,price_90d,marketcap,dominance,diluted_cap,volume24h,volume24_dollar,volume24_token,volume24_mrkt_pct,circulating,circulating_w_missing,max_supply,pairs,tags,platform,date_added,age,update_date,update_time
2991,1983,NIX,NIX,0.004414447,2.25,0.52,20.01,53.99,-41.52,217361,0,217361,0,0,0,0,49238466,49238466,0,2,"['mineable', 'privacy', 'masternodes']",,28/7/2018,49,2/8/2022,16:57:00
7747,1984,reflect.finance,RFI,0.023032488,2.33,-1.43,16.94,208.96,2.36,217365,0,230325,0,429,18626,0.002,9437341,9437341,10000000,2,[],Ethereum,23/11/2020,21,2/8/2022,16:57:00
3507,1985,MicroBitcoin,MBC,4.53E-06,0.01,-1.95,-12.03,-25.66,-7.72,217295,0,276386,303.01,38,8386855,0,47958344687,48015783231,61000000000,2,"['mineable', 'medium-of-exchange']",,26/10/2018,46,2/8/2022,16:57:00
7368,1986,Power Index Pool Token,PIPT,1.09,3.42,1.57,34.56,50.37,-27.49,217044,0,217044,-53.27,1264,1160,0.006,199884,199884,0,1,"['yield-farming', 'defi-index']",Ethereum,10/10/2020,22,2/8/2022,16:57:00
8305,1989,Insured Finance,INFI,0.00661548,2.33,-20.01,19.99,43.54,-15.09,215779,0,793858,407014.14,589,89034,0.003,32617251,120000000,120000000,3,"['insurance', 'exnetwork-capital-portfolio']",Ethereum,22/1/2021,19,2/8/2022,16:57:00
1070,1991,Expanse,EXP,0.011460466,0.89,7.23,1.23,58.72,8.51,215515,0,1146047,-42.57,359,31325,0.002,18805100,22845437,100000000,6,"['mineable', 'pow', 'ethash']",,15/9/2015,83,2/8/2022,16:57:00
2242,1992,Qbao,QBT,0.00329804,3.22,-2.17,17.73,33.26,-13.18,215532,0,329804,-7.82,25445,7715189,0.118,65351403,100000000,0,2,['marketplace'],,2/12/2017,56,2/8/2022,16:57:00
10777,1993,DinoSwap,DINO,0.001410298,0.91,1.37,9.21,25.74,-87.27,214582,0,226288,2564.29,17812,12629956,0.083,152153455,160454123,0,9,"['asset-management', 'defi', 'yield-farming', 'polygon-ecosystem', 'vbc-ventures-portfolio', 'spartan-group', 'okex-blockdream-ventures-portfolio']",Polygon,7/7/2021,13,2/8/2022,16:57:00
9259,1988,TheForce Trade,FOC,0.002702074,1.44,1.04,4.52,-7.74,-27.99,216706,0,2702074,39.48,1091,403764,0.005,80200000,450000000,1000000000,9,"['collectibles-nfts', 'gaming', 'ethereum-ecosystem', 'polkadot', 'yield-farming', 'launchzone', 'bnb-chain']",BNB,12/4/2021,16,2/8/2022,16:57:00
10408,1995,Formation Fi,FORM,0.002665385,9.8,22.3,3.24,-33.12,-78.12,212572,0,2665385,577.46,706424,265036433,3.323,79753015,1000000000,1000000000,17,"['injective-ecosystem', 'bnb-chain']",Ethereum,11/6/2021,14,2/8/2022,16:57:00
2552,1994,IHT Real Estate Protocol,IHT,0.000215627,-0.13,-1.12,6.11,3.83,-47.08,213268,0,214870,2.28,27314,126672448,0.128,989061136,996491162,0,6,['real-estate'],Ethereum,1/3/2018,53,2/8/2022,16:57:00
2310,1996,Bounty0x,BNTY,0.00091163,0.56,0.72,10.43,19.84,-14.94,212155,0,455815,-3.14,18482,20273587,0.087,232720097,500000000,0,3,"['services', 'crowdsourcing']",Ethereum,26/12/2017,56,2/8/2022,16:57:00
1066,1997,Pakcoin,PAK,0.003087958,0.04,0.78,16.1,14.32,21.45,211818,0,562008,-3.53,2575,833884,0.012,68594750,68594750,182000000,4,"['mineable', 'pow', 'scrypt']",,15/9/2015,83,2/8/2022,16:57:00
5834,1998,Add.xyz,ADD,0.025395141,0.01,0,25.21,1.25,-70.07,210680,0,263248,0,0,0,0,8296071,10366071,10366071,4,"['decentralized-exchange', 'defi']",Ethereum,27/7/2020,25,2/8/2022,16:57:00
12203,1990,Defina Finance,FINA,0.028742542,0.78,0.36,6.54,-4.7,-86.56,215767,0,2874254,-18.21,535715,18638400,2.483,7506900,22497066,100000000,23,"['collectibles-nfts', 'gaming', 'metaverse', 'play-to-earn', 'bnb-chain']",BNB,12/10/2021,10,2/8/2022,16:57:00
1638,2000,WeTrust,TRST,0.002277285,0.32,-3.68,13.39,90.3,-53.17,209846,0,227728,-2.33,3,1317,0,92147500,100000000,100000000,2,"['platform', 'smart-contracts']",Ethereum,20/4/2017,64,2/8/2022,16:57:00
8363,1999,renDOGE,RENDOGE,0.068095902,1.42,-1.02,12.02,3.64,-47.58,209990,0,209990,-33.63,32,470,0,3083733,3083733,0,6,"['wrapped-tokens', 'fantom-ecosystem']",Ethereum,30/1/2021,19,2/8/2022,16:57:00
12796,2001,ADA BOY,ADABOY,2.15E-06,0,0,18.74,34.95,-64.54,207930,0,215282,0,0,0,0,96584605559,1E+11,1E+11,2,[],BNB,16/10/2021,10,2/8/2022,16:57:00
8439,2002,Warp Finance,WARP,44.33,2.18,-3.34,40.56,170.16,0.82,207213,0,6649982,197.03,191646,4323,0.925,4674,150000,150000,3,['defi'],Ethereum,13/2/2021,18,2/8/2022,16:57:00
12073,2003,Silver Stonks,SSTX,2.75E-07,0,-2.41,14.27,20.64,-31.91,205894,0,633463,-100,0,0,0,7.47567E+11,2.19416E+12,2.3E+12,1,[],BNB,23/9/2021,11,2/8/2022,16:57:00
10949,2004,Baanx,BXX,0.010314509,1.34,-0.9,7.38,-20.09,-78.06,204214,0,2578627,-94.52,353,34224,0.002,19798721,248940003,250000000,4,[],Ethereum,19/7/2021,13,2/8/2022,16:57:00
2727,2005,Bezant,BZNT,0.000232133,1.81,2.15,-26.09,-10.5,-68.38,203905,0,232133,0,0,0,0,878398685,999999820,0,2,[],Ethereum,11/5/2018,51,2/8/2022,16:57:00
8030,2007,LootBox.io,LOOT,8.99,2.11,0.68,20.23,2.92,-63.88,203117,0,359514,0,0,0,0,22599,40000,40000,3,"['collectibles-nfts', 'defi']",Ethereum,16/12/2020,20,2/8/2022,16:57:00
2628,2008,Rentberry,BERRY,0.000673118,1.48,40.21,18.39,117.34,-9.66,202899,0,202927,-100,0,0,0,301431307,301473028,0,3,[],Ethereum,6/4/2018,52,2/8/2022,16:57:00
4460,2009,PirateCash,PIRATE,0.007810078,0.02,1.58,21.04,36.23,24.79,201181,0,820058,-49.34,94,12036,0,25759163,37600470,105000000,4,['scrypt'],,19/8/2020,24,2/8/2022,16:57:00
2044,2010,Enigma,ENG,0.014454962,13.61,6.3,27.01,123.79,-50.88,200805,0,509372,7.73,119343,8256196,0.594,13891797,35238561,0,6,"['platform', 'privacy', 'pantera-capital-portfolio']",Ethereum,13/10/2017,58,2/8/2022,16:57:00
2988,2013,Pigeoncoin,PGN,2.68E-05,0.35,-6.41,-10.47,9.56,-57.69,201439,0,562952,-18.34,3987,148728700,0.02,7514364865,7514364865,21000000000,6,['mineable'],,30/7/2018,49,2/8/2022,16:57:00
14695,2011,AOK,AOK,0.001002887,1.61,4.87,37.94,1.02,-99.38,200577,0,2106063,-22.36,46814,46679237,0.233,200000000,1000000000,2099999998,2,[],,17/11/2021,9,2/8/2022,16:57:00
9987,2012,OpenSwap,OSWAP,0.009481919,-0.41,-1.88,0.26,3.86,-53.4,200240,0,9481919,6.21,20193,2129632,0.101,21118055,220000000,1000000000,3,[],BNB,21/5/2021,15,2/8/2022,16:57:00
2528,2006,Dether,DTH,0.002032096,4.02,-37.42,22.8,13.62,-64.03,203210,0,203210,-100,0,0,0,100000000,100000000,0,3,"['marketplace', 'mobile', 'payments', 'ethereum-ecosystem', 'bnb-chain']",Ethereum,15/2/2018,54,2/8/2022,16:57:00
2901,2014,FansTime,FTI,6.96E-05,0.12,1.44,8.05,16.79,-8.86,198374,0,696048,0.25,1844405,26498244374,9.298,2850000000,10000000000,0,7,[],Ethereum,6/7/2018,49,2/8/2022,16:57:00
3810,2015,Ethereum Gold Project,ETGP,3.33E-05,2.32,0.51,20.79,57.56,-84.13,197548,0,199878,0,0,0,0,5930048943,6000000000,0,3,[],Ethereum,22/4/2019,40,2/8/2022,16:57:00
5590,2016,GeoDB,GEO,0.002920152,2.33,0.5,22.84,58.26,-65.81,196443,0,1022053,0,0,0,0,67271419,330671077,350000000,5,['bnb-chain'],Ethereum,15/5/2020,27,2/8/2022,16:57:00
4182,2017,GoWithMi,GMAT,7.21E-05,-0.11,1.04,4.12,-4.01,-40.38,196377,0,1074338,-0.67,20432,283371612,0.104,2723550000,14900000000,0,3,['platform'],BNB,29/7/2019,37,2/8/2022,16:57:00
9492,2019,Etherland,ELAND,0.006307756,2.33,4.3,22.22,35.5,-63.4,195693,0,399552,-100,0,0,0,31024196,56000000,63343034,5,"['real-estate', 'collectibles-nfts', 'mobile', 'metaverse']",Ethereum,29/4/2021,16,2/8/2022,16:57:00
7498,2018,Yield Protocol,YIELD,0.005806463,-1.46,-12.56,-6.16,-7.88,-48.38,197476,0,816868,34.12,180914,31157348,0.916,34009745,140682541,140682540,6,"['defi', 'dao-maker']",Ethereum,31/3/2021,17,2/8/2022,16:57:00
11923,2020,Elpis Battle,EBA,0.008793098,0.46,10.68,-0.59,-0.81,-66.1,194967,0,8793098,5.9,3707,421581,0.019,22172718,481363628,1000000000,3,"['collectibles-nfts', 'gaming', 'play-to-earn']",BNB,19/11/2021,9,2/8/2022,16:57:00
4071,2021,Ubricoin,UBN,8.33E-05,4.4,0.51,23.25,62.29,-48.79,194680,0,1664606,0,0,0,0,2337584182,19987431317,0,1,[],Ethereum,18/7/2019,37,2/8/2022,16:57:00
7582,2022,Keep4r,KP4R,2.25,2.33,-8.25,60.58,60.62,-41.91,194266,0,224824,0,2370,1053,0.012,86408,100000,0,2,"['defi', 'yield-farming']",Ethereum,3/11/2020,21,2/8/2022,16:57:00
4034,2024,Jarvis+,JAR,0.001790846,0.17,-7.37,3.82,0.7,-43.02,193693,0,1074508,16.57,65151,36380015,0.336,108157249,600000000,0,4,[],Ethereum,20/6/2019,38,2/8/2022,16:57:00
7382,2023,ACoconut,AC,0.072808191,1.85,-0.09,15.32,49.19,-41.94,193790,0,1528972,2.35,32891,451749,0.17,2661650,6300000,21000000,4,['bnb-chain'],Ethereum,13/10/2020,22,2/8/2022,16:57:00
4180,2026,DDKoin,DDK,0.112797966,-0.06,-9.34,109.56,93.32,26.71,192885,0,5075908,273.15,5511,48857,0.029,1710000,45000000,45000000,12,"['mineable', 'dpos', 'platform', 'enterprise-solutions', 'scaling']",,29/7/2019,37,2/8/2022,16:57:00
12295,2025,Dinamo Zagreb Fan Token,DZG,0.406367377,0.03,-1.25,41.92,36.9,8.73,193036,0,2031837,-13.66,47124,115964,0.244,475028,5000000,0,1,"['sports', 'fan-token', 'chiliz']",Chiliz,4/10/2021,10,2/8/2022,16:57:00
2153,2027,Aeron,ARNX,0.00963468,0.35,1.12,7.76,20.54,-43.28,192694,0,192694,15.09,26961,2798329,0.14,20000000,20000000,0,10,"['transport', 'data-provenance']",BNB,7/11/2017,57,2/8/2022,16:57:00
6039,2028,Connectome,CNTM,0.157331849,-5.4,-18.71,10.25,-1.91,-53.74,190478,0,22026459,32.47,801474,5094162,4.208,1210675,1213183,140000000,5,[],Ethereum,3/8/2020,24,2/8/2022,16:57:00
7821,2029,Royale Finance,ROYA,0.003576544,2.31,0.79,11.12,26.24,-72.31,190448,0,257511,-9.28,589,164684,0.003,53249154,72000000,72000000,10,"['gaming', 'polkastarter']",Ethereum,8/1/2021,19,2/8/2022,16:57:00
7743,2030,Ethereum Yield,ETHY,1.9,2.33,-1.07,20.28,57.52,-42.62,190062,0,950310,1300.25,2476,1303,0.013,100000,500000,500000,1,"['defi', 'bnb-chain']",Ethereum,22/11/2020,21,2/8/2022,16:57:00
3386,2031,Actinium,ACM,0.004436567,1.52,0.62,-24.2,-50.82,-75.33,189557,0,372672,-97.09,65,14651,0,42725950,42725950,84000000,4,['mineable'],,4/10/2018,46,2/8/2022,16:57:00
9115,2032,WorkQuest Token,WQT,0.005035772,2.02,1.48,17.75,20.3,-54.57,188827,0,503577,0.5,279973,55596835,1.483,37497190,100000000,100000000,5,['bnb-chain'],Ethereum,5/4/2021,16,2/8/2022,16:57:00
2074,2034,Ethereum Gold,ETG,0.009247268,1.64,0.54,13.2,29.83,18.55,186795,0,221934,0,0,0,0,20199973,24000000,0,4,"['medium-of-exchange', 'payments']",Ethereum,21/10/2017,58,2/8/2022,16:57:00
6789,2033,Blockchain Cuties Universe Governance,BCUG,0.13562217,0.14,-2.52,20.18,22.45,-36.25,186873,0,1356222,-30.01,26784,197490,0.143,1377892,1522142,10000000,9,"['collectibles-nfts', 'polkastarter']",Ethereum,31/8/2020,24,2/8/2022,16:57:00
2437,2035,YEE,YEE,0.000136332,0.23,-4.46,4.07,-3.38,-60.75,186122,0,1363315,-31.19,54049,396452764,0.29,1365218125,10000000000,0,7,[],Ethereum,20/1/2018,55,2/8/2022,16:57:00
2481,2036,Zeepin,ZPT,0.000371194,1.13,-3.39,3.08,56.86,-34.6,185597,0,371194,-63.57,35990,96957360,0.194,500000000,1000000000,0,3,"['media', 'content-creation', 'data-provenance']",,30/1/2018,55,2/8/2022,16:57:00
8373,2037,QUAI DAO,QUAI,0.004619245,2.89,5.66,25.34,38.74,-54.69,183891,0,461925,4.78,96084,20800801,0.523,39809807,100000000,100000000,5,['bnb-chain'],Ethereum,7/4/2021,16,2/8/2022,16:57:00
4782,2038,TurtleNetwork,TN,0.002080038,0.09,-13.37,-15.82,5.48,-60.37,183742,0,208004,-99.88,0,0,0,88335911,100000000,0,2,[],,11/11/2019,33,2/8/2022,16:57:00
7993,2040,Node Runners,NDR,7.44,2.33,3.89,23.33,47.52,-53.16,182927,0,208406,0,783,105,0.004,24577,28000,28000,1,"['collectibles-nfts', 'yield-farming']",Ethereum,14/12/2020,20,2/8/2022,16:57:00
4115,2039,Pivot Token,PVT,3.56E-05,1.02,5.18,15.23,-0.19,-24.23,183051,0,1119862,-1.79,1020441,28626842057,5.575,5135200000,31415926535,0,7,[],BNB,17/7/2019,37,2/8/2022,16:57:00
9562,2042,Coldstack,CLS,0.12084814,-0.05,-1.35,-6.63,-15.73,-70.35,181873,0,6042407,-11.44,190107,1573107,1.045,1504975,50000000,50000000,8,"['distributed-computing', 'filesharing', 'storage', 'polkadot-ecosystem', 'superstarter']",Ethereum,4/5/2021,15,2/8/2022,16:57:00
1845,2043,IXT,IXT,0.005088767,0,0.55,6.91,-4.34,-26.78,182070,0,334733,-99.86,0,0,0,35778844,65778844,0,2,[],Ethereum,27/7/2017,61,2/8/2022,16:57:00
4709,2041,XcelToken Plus,XLAB,5.70E-06,2.6,15.38,12.18,-16.09,-44.06,182539,0,285219,155.35,33353,5846890120,0.183,31999840391,50000000000,0,6,"['medium-of-exchange', 'tourism']",Ethereum,27/9/2019,35,2/8/2022,16:57:00
13237,2049,FantomStarter,FS,0.001738277,-0.55,-0.13,4.72,14.46,-52.38,179923,0,1732077,2.97,51647,29711605,0.287,103506349,996433300,0,9,"['launchpad', 'fantom-ecosystem']",Fantom,26/10/2021,10,2/8/2022,16:57:00
4165,2044,CREDIT,CREDIT,7.49E-05,-0.09,3.6,10.84,297.31,14.22,181678,0,187670,-100,0,0,0,2425433850,2505433950,0,5,[],,24/7/2019,37,2/8/2022,16:57:00
5300,2045,Inex Project,INEX,1.67E-05,2.32,0.51,20.79,57.56,-92.06,181390,0,181390,0,0,0,0,10890000000,10890000000,10890000000,2,[],Ethereum,11/3/2020,29,2/8/2022,16:57:00
11471,2047,SolanaSail Governance Token,GSAIL,0.048809881,0.01,-0.2,-0.19,-29.5,-58.98,180597,0,488099,33.47,33,676,0,3700000,10000000,10000000,1,['solana-ecosystem'],Solana,29/8/2021,12,2/8/2022,16:57:00
10222,2048,Vodra,VDR,0.00125923,0.24,-0.84,-8.8,15.23,-58.12,180251,0,2518459,-46.54,8240,6543684,0.046,143144036,2000000000,2000000000,6,[],Ethereum,2/6/2021,14,2/8/2022,16:57:00
1609,2046,Asch,XAS,0.001935392,2.99,-5.93,27.91,43.7,-32.38,180679,0,222290,0,0,0,0,93355331,114855331,0,3,"['dpos', 'platform', 'scaling', 'dapp']",,1/4/2017,64,2/8/2022,16:57:00
12599,2050,ASPO World,ASPO,0.007018431,-0.03,-1.32,2.1,8.89,-75.68,179832,0,3509215,-24.9,152787,21769396,0.85,25622840,500000000,500000000,11,"['gaming', 'polkafoundry-red-kite', 'play-to-earn', 'icetea-labs']",BNB,14/11/2021,9,2/8/2022,16:57:00
9196,2051,Genesis Shards,GS,0.014937801,0.91,-1.57,3.91,21.33,-62.22,179717,0,3120675,-25.89,11991,802729,0.067,12030988,208911248,0,6,"['collectibles-nfts', 'crowdfunding', 'defi', 'polkastarter', 'okex-blockdream-ventures-portfolio', 'bnb-chain']",Ethereum,14/4/2021,16,2/8/2022,16:57:00
11666,2053,Bobo Cash,BOBO,5.15E-07,2.33,0.5,20.97,57.96,-43.25,177511,0,514539,0,0,0,0,3.4499E+11,1E+12,1E+12,1,[],Ethereum,6/9/2021,11,2/8/2022,16:57:00
7245,2054,Stobox Token,STBU,0.004322695,2.43,4.58,7.84,-0.44,-46.67,177064,0,432270,-10.47,35208,8144918,0.199,40961579,100000000,100000000,8,[],Ethereum,30/9/2020,23,2/8/2022,16:57:00
1967,2055,Indorse Token,IND,0.004711273,1.13,-0.93,12.77,27.2,-52.37,176581,0,803847,0,0,0,0,37480419,170622047,0,7,['iot'],Ethereum,19/9/2017,59,2/8/2022,16:57:00
8300,2056,CoverCompared,CVR,0.00252051,0.01,0,0.41,17.85,-68.83,176201,0,347492,66.14,53,21027,0,69906828,137865569,137865569,6,"['substrate', 'polkadot', 'polkadot-ecosystem', 'polkastarter', 'exnetwork-capital-portfolio']",Ethereum,21/1/2021,19,2/8/2022,16:57:00
11424,2057,Lendefi,LDFI,3.09E-05,0,-1.58,12.16,24.71,-62,175952,0,308904,-100,0,0,0,5696004833,9961289600,10000000000,1,[],BNB,20/4/2021,16,2/8/2022,16:57:00
8367,2058,Name Change Token,NCT,0.002976603,0.11,-2.43,13.26,-39.09,-52.12,173680,0,173680,0,0,0,0,58348511,58348511,0,9,['collectibles-nfts'],Ethereum,1/2/2021,18,2/8/2022,16:57:00
9443,2060,Step Finance,STEP,0.04329691,0.93,2.24,12.93,-10.42,-56.35,173188,0,43296910,124.76,551170,12730008,3.182,4000000,4000000,1000000000,18,"['solana-ecosystem', 'petrock-capital-portfolio']",Solana,26/4/2021,16,2/8/2022,16:57:00
8082,2061,Tornado,TCORE,28.86,2.33,0.48,21.39,58.45,-41.76,173189,0,202054,0,12,0,0,6000,6000,7000,1,[],Ethereum,23/12/2020,20,2/8/2022,16:57:00
8710,2052,bAlpha,BALPHA,9.97,3.82,3.99,23.88,18.06,-41.66,179550,0,179549,-100,0,0,0,18000,18000,18000,5,[],Ethereum,7/3/2021,17,2/8/2022,16:57:00
2536,2062,Neurotoken,NTK,0.002176252,6.84,9.42,25.45,50.93,-71.38,171721,0,217598,0,0,0,0,78906618,99987500,0,5,"['platform', 'ai-big-data', 'distributed-computing']",Ethereum,19/2/2018,54,2/8/2022,16:57:00
12275,2078,Dynamix,DYNA,3.00E-10,16.92,-26.29,34.65,4.71,-55.48,163691,0,311063,-27.6,9011,3.00367E+13,0.055,5.26231E+14,1E+15,1E+15,3,[],BNB,4/10/2021,10,2/8/2022,16:57:00
9264,2063,PolkaDomain,NAME,0.054488437,2.33,-1.04,2.61,34.12,-67.69,170937,0,544884,1392.72,222,4074,0.001,3137120,10000000,10000000,1,['polkadot-ecosystem'],Ethereum,16/4/2021,16,2/8/2022,16:57:00
21168,2064,Mrweb Finance V2,AMA,0.005668734,0,0,0.01,0.01,0.01,170062,0,566873,103.92,2643980,466414572,15.547,30000000,100000000,100000000,3,[],BNB,19/5/2021,15,2/8/2022,16:57:00
6503,2065,RMPL,RMPL,0.28852141,2.33,0.5,20.89,57.79,-41.96,169923,0,203725,0,0,0,0,588943,706101,0,1,['rebase'],Ethereum,11/8/2020,24,2/8/2022,16:57:00
7380,2066,Dracula Token,DRC,0.011683689,2.33,0.57,13.7,31.89,-73.03,169707,0,172464,0,10,856,0,14525117,14761082,0,4,"['collectibles-nfts', 'gaming', 'metaverse', 'play-to-earn']",Ethereum,12/10/2020,22,2/8/2022,16:57:00
15128,2067,Niftify,NIFT,0.014693411,-0.02,-0.64,-3.99,-11.98,-48.52,168986,0,2938682,-28.54,37704,2566048,0.223,11500769,200000000,200000000,4,[],Ethereum,24/11/2021,9,2/8/2022,16:57:00
3452,2059,Etho Protocol,ETHO,0.030122084,4.03,-0.59,3.69,12.54,26.05,173626,0,2404830,-6.15,74674,2479045,0.43,5764086,79836107,0,12,"['mineable', 'distributed-computing', 'filesharing', 'masternodes', 'storage', 'bnb-chain']",,16/10/2018,46,2/8/2022,16:57:00
7473,2068,Wrapped Basic CryptoKitties,WCK,2.56,2.33,0.5,20.96,54.64,-47.63,167784,0,167784,0,0,0,0,65610,65610,0,2,"['collectibles-nfts', 'wrapped-tokens']",Ethereum,21/10/2020,22,2/8/2022,16:57:00
8421,2069,Argon,ARGON,0.002060243,1.36,-1.44,-5.38,17.37,-67.3,166681,0,206024,3.11,65850,31962255,0.395,80903588,86759225,100000000,9,"['avalanche-ecosystem', 'bnb-chain']",BNB,10/2/2021,18,2/8/2022,16:57:00
4286,2071,ZENZO,ZNZ,0.005604085,1.52,-10.56,-13.52,12.57,-20.97,166256,0,465139,23.26,380,67808,0.002,29667006,83000000,83000000,4,[],,26/8/2019,36,2/8/2022,16:57:00
8845,2070,Lepricon,L3P,0.001131272,1.07,1.47,21.81,47.93,-43.72,166372,0,879878,-17.75,23831,21065673,0.143,147066490,777777777,777777777,5,"['duckstarter', 'poolz-finance-portfolio']",Ethereum,17/3/2021,17,2/8/2022,16:57:00
4577,2072,LunchMoney,LMY,0.001145278,1.77,0.58,14.4,31.24,-40.72,165746,0,216458,0.51,4,3493,0,144721426,189000000,0,5,['ethereum-ecosystem'],Ethereum,29/6/2020,26,2/8/2022,16:57:00
8478,2073,DAOventures,DVD,0.018016439,2.33,-0.6,17.16,27.19,-54.95,165752,0,271508,-37.25,1223,67882,0.007,9200046,15070000,0,2,"['asset-management', 'defi', 'polkastarter', 'bnb-chain']",Ethereum,15/2/2021,18,2/8/2022,16:57:00
501,2074,Cryptonite,XCN,0.000233504,1.52,0.62,11.7,21.95,-40.31,165439,0,165439,0,0,0,0,708506520,708506520,0,1,"['mineable', 'pow', 'm7-pow']",,2/8/2014,96,2/8/2022,16:57:00
4910,2075,CoinDeal Token,CDL,0.003502553,1.52,0.62,11.7,14.33,-44.04,164068,0,175128,0,0,0,0,46842401,50000000,0,1,[],Ethereum,10/11/2019,33,2/8/2022,16:57:00
145,2077,DopeCoin,DOPE,0.001401021,1.52,0.62,11.7,21.95,-40.31,163703,0,163703,0,0,0,0,116845228,116845228,0,1,"['pow', 'scrypt']",,22/2/2014,102,2/8/2022,16:57:00
9346,2076,NFTify,N1,0.008046059,0.01,-25.09,-10.93,5.98,-59.19,163834,0,1609212,-99.42,3,373,0,20362031,200000000,200000000,5,"['marketplace', 'collectibles-nfts', 'polkafoundry-red-kite', 'icetea-labs', 'bnb-chain']",Ethereum,4/6/2021,14,2/8/2022,16:57:00
56,2079,Zetacoin,ZET,0.000934014,1.52,0.62,11.7,-2.44,19.39,163502,0,163502,0,0,0,0,175053438,175053438,0,1,"['mineable', 'pow', 'sha-256']",,11/9/2013,107,2/8/2022,16:57:00
6156,2080,Donut,DONUT,0.001357022,-0.15,2.67,26.57,75.76,-11.63,163326,0,163326,-100,0,0,0,120355919,120355919,0,6,"['loyalty', 'social-token']",Ethereum,4/8/2020,24,2/8/2022,16:57:00
2136,2082,ATLANT,ATL,0.003009312,1.76,0.58,14.3,16.92,-68.12,163030,0,163030,0,0,0,0,54175041,54175041,54175041,2,['real-estate'],Ethereum,1/11/2017,57,2/8/2022,16:57:00
12051,2083,Cryptopolis,CPO,0.011040928,1.64,1.73,4.78,3.31,-71.37,162768,0,16561391,-17.06,70693,6402814,0.434,14742256,365820737,1500000000,6,"['gaming', 'play-to-earn']",BNB,18/10/2021,10,2/8/2022,16:57:00
1582,2084,Netko,NETKO,0.010507659,1.52,0.62,11.7,21.95,-40.31,161921,0,161921,0,0,0,0,15409790,15409790,0,1,['mineable'],,20/3/2017,65,2/8/2022,16:57:00
2231,2085,Flixxo,FLIXX,0.001914075,0.32,-3.68,13.39,-2.43,-74.11,161402,0,425214,-2.33,25,13061,0,84323675,222151329,0,4,"['media', 'entertainment', 'video']",Ethereum,25/11/2017,57,2/8/2022,16:57:00
2980,2086,WABnetwork,WAB,9.50E-06,2.22,0.52,19.59,395.93,142.75,161376,0,169685,0,0,0,0,16994541755,17869541765,0,3,[],Ethereum,27/7/2018,49,2/8/2022,16:57:00
1279,2087,PWR Coin,PWR,1.67E-05,2.32,0.51,20.79,57.56,-92.06,160977,0,165822,0,0,0,0,9664500811,9955369730,0,2,['mineable'],,30/5/2018,51,2/8/2022,16:57:00
3248,2081,AiLink Token,ALI,3.15E-05,2.32,-0.02,117.42,189.12,2.16,163197,0,314808,0,0,0,0,5184020527,10000000000,0,1,[],Ethereum,5/9/2018,47,2/8/2022,16:57:00
5469,2088,AMATEN,AMA,0.021184288,0.01,-13.59,-9.16,-43.46,-32.9,160393,0,10592144,0,69,3257,0,7571323,500000000,500000000,1,[],Ethereum,16/4/2020,28,2/8/2022,16:57:00
10822,2089,Robust Token,RBT,6.67,1.92,2.64,22.22,26.68,-46.77,159466,0,667086,-93.54,12,2,0,23905,87312,100000,1,['bnb-chain'],BNB,10/7/2021,13,2/8/2022,16:57:00
3397,2090,Neural Protocol,NRP,1.67E-05,2.32,0.51,20.79,57.56,-92.06,158204,0,158237,0,0,0,0,9497994014,9500000000,0,2,[],Ethereum,4/10/2018,46,2/8/2022,16:57:00
6920,2091,Coin Artist,COIN,0.145253385,2.33,0.51,20.99,49.6,-59.54,157032,0,504029,0,3,21,0,1081093,3470000,3470000,3,"['collectibles-nfts', 'dao', 'yield-farming', 'social-money', 'governance']",Ethereum,7/9/2020,23,2/8/2022,16:57:00
8383,2094,Filecash,FIC,0.006063049,1.02,-0.37,-8.88,-13.22,-45.06,155932,0,12126098,-12.27,54299,8955725,0.348,25718348,1995952416,2000000000,4,[],,3/2/2021,18,2/8/2022,16:57:00
8410,2092,NFTX Hashmasks Index,MASK,877.75,2.33,0.5,25.75,91.58,-2.87,156218,0,421321,0,0,0,0,178,178,480,1,['collectibles-nfts'],,7/2/2021,18,2/8/2022,16:57:00
815,2095,Kobocoin,KOBO,0.006304595,1.52,0.62,11.7,21.95,-38.01,155725,0,155725,0,0,0,0,24700248,24700248,0,1,"['hybrid-pow-pos', 'x15']",,15/2/2015,90,2/8/2022,16:57:00
11605,2096,HeroFi,HEROEGG,0.001800364,0.01,110.39,121.98,108.6,31.7,155239,0,936190,-78.01,93,51656,0.001,86226371,248799997,520000000,3,"['collectibles-nfts', 'gaming', 'launchzone']",BNB,3/9/2021,11,2/8/2022,16:57:00
4028,2097,MotaCoin,MOTA,0.002802042,1.52,-7.12,11.7,21.95,-34.88,154775,0,197384,-2.12,1014,361879,0.007,55236563,70442809,0,1,"['mineable', 'hybrid-pow-pos', 'x13', 'payments']",,19/6/2019,38,2/8/2022,16:57:00
2723,2098,FuzeX,FXT,0.000168356,1.52,1.23,3.95,61.63,-55.81,154152,0,183030,618055.4,40,237591,0,915627153,1087156610,0,2,[],Ethereum,10/5/2018,51,2/8/2022,16:57:00
4991,2099,Lightstreams,PHT,0.003331305,-15.09,-55.63,-50.8,-40.88,-38.87,153939,0,999391,211.98,101,30318,0.001,46209884,300000000,300000000,1,['cosmos-ecosystem'],,2/12/2019,32,2/8/2022,16:57:00
